timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
175388475,13.5956,13.606613,0.0,3.5e-44,0.0,0.70442605,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
175883765,13.571,13.595921,0.0,3.5e-44,0.0,0.70442605,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
176389347,13.571,13.585606,0.0,3.5e-44,0.0,0.70442605,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
176893284,13.5628,13.573509,0.0,3.5e-44,0.0,0.70442605,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
177398859,13.5628,13.567667,0.0,3.5e-44,0.0,0.70442605,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
177890795,13.5546,13.56202,0.0,3.5e-44,0.0,0.70442605,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
178396415,13.5546,13.560007,0.0,3.5e-44,0.0,0.70442605,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
178902030,13.4398,13.522763,0.19839999,0.21342444,0.0,0.7507692,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
179394211,13.3906,13.479982,0.5456,0.40882847,0.0,0.8290706,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
179899697,12.8986,13.395337,3.7324,1.0828426,0.0,1.028446,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
180403635,12.956,13.246639,3.3727999,2.4148374,0.0,1.502938,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
180897805,12.4722,12.988173,6.696,4.7237678,0.0,2.3725994,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
181906921,12.3738,12.664757,6.5843997,6.232761,0.0,4.2130075,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
182410911,11.9966,12.478763,8.8907995,7.4358916,0.0,5.3422585,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
182904498,12.2918005,12.414202,6.82,7.1986485,0.0,6.3201528,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
183408577,12.2672,12.380498,6.7952,6.9585147,0.0,7.2695518,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
183913325,12.3,12.35377,6.6836,6.812496,0.0,8.210012,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
184405244,12.259,12.3028,6.9068,7.0854354,0.0,9.209626,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
184910844,12.3,12.265074,6.7827997,7.104994,0.0,10.227004,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
185414914,12.2016,12.264914,6.9936,6.8772135,0.0,11.166107,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
186918167,12.2836,12.199053,6.6588,7.0571465,0.0,14.108804,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
187423716,13.2512,12.263877,0.248,6.2138433,0.0,14.932778,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
187915662,13.2758,12.606616,0.0,2.714567,0.0,14.932943,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
188421446,13.2758,12.8399105,0.0,1.1619734,0.0,14.932943,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
188925288,13.2922,12.996584,0.0,0.49738365,0.0,14.932943,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
189418839,13.3496,13.100392,0.0,0.21725057,0.0,14.932943,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
189922836,13.3332,13.17911,0.0,0.09299433,0.0,14.932943,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
190428483,13.3004,13.233756,0.0,0.03980632,0.0,14.932943,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
190920416,13.3086,13.247892,0.0,0.09255657,0.0,14.957575,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
191426133,13.243,13.235866,0.124,0.33258122,0.0,15.02384,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
191931636,13.12,13.216973,1.2152,0.5833384,0.0,15.117081,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
192423703,13.0216,13.164234,1.7732,1.149667,0.0,15.330469,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
192929235,12.9396,13.105556,2.2196,1.6558069,0.0,15.612693,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
193433234,12.2262,12.978726,6.4108,2.8353708,0.0,16.100325,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
193926857,12.2754,12.759958,6.3984,4.8165073,0.0,16.966476,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
194430849,12.259,12.599108,6.448,5.7659383,0.0,17.874075,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
194936510,12.3,12.489813,6.5596,6.1806607,0.0,18.784607,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
195428370,12.2344,12.4114,6.6463995,6.3459105,0.0,19.667658,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
195933233,12.1606,12.347316,6.6463995,6.4919505,0.0,20.595892,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
196437185,12.259,12.307398,6.51,6.49357,0.0,21.505932,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
196942908,12.259,12.276856,6.3736,6.482371,0.0,22.415724,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
197434821,13.2348,12.547325,0.0,3.3343382,0.0,22.587097,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
197940524,13.2512,12.791065,0.0,1.427267,0.0,22.587097,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
198445383,13.2676,12.954057,0.0,0.610943,0.0,22.587097,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
198937281,13.2922,13.062856,0.0,0.2668518,0.0,22.587097,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
199441291,13.202,13.133056,0.062,0.11619531,0.0,22.587427,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
199946910,13.079,13.129854,1.2772,0.47134155,0.0,22.675375,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
200438894,13.0216,13.126712,1.0416,0.64616615,0.0,22.78007,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
200944480,12.8986,13.0473795,2.2071998,1.6130031,0.0,23.104374,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
201450046,12.792,12.981862,2.79,2.1826978,0.0,23.46608,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
201942056,12.6444,12.898524,3.6456,2.8762424,0.0,23.933666,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
202447881,12.2426,12.717137,6.5472,4.612239,0.0,24.740355,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
202951612,12.136,12.612975,7.4895997,5.115524,0.0,25.510572,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
203457358,12.2344,12.521994,6.7952,5.598158,0.0,26.325045,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
203949382,12.2508,12.428386,6.4852,6.100157,0.0,27.21478,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
204454825,12.316401,12.373423,5.8403997,6.0860596,0.0,28.076517,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
204960494,12.1688,12.315607,6.5472,6.349823,0.0,28.983421,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
205464565,12.1852,12.2723465,6.324,6.410588,0.0,29.888584,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
205958322,12.136,12.228901,6.3984,6.570675,0.0,30.809269,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
206462106,12.0704,12.188536,6.758,6.751827,0.0,31.766815,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
206967821,12.1688,12.179143,6.3736,6.6284127,0.0,32.68573,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
207459733,12.1442,12.176683,6.4728,6.5179305,0.0,33.56521,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
207965246,12.1606,12.166095,6.4603996,6.527547,0.0,34.48372,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
208470099,12.136,12.1567,6.5472,6.5104594,0.0,35.393665,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
208962183,12.095,12.148819,6.3115997,6.473317,0.0,36.274822,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
209466037,11.9146,12.124152,7.6507998,6.6294723,0.0,37.20899,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
209971634,11.8244,12.015836,8.3824005,7.7904587,0.0,38.413975,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
210465273,12.0868,12.03441,6.6712003,7.1819263,0.0,39.344093,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
210969515,12.0376005,12.036443,7.0928,6.995332,0.0,40.294773,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
211474057,11.6604,11.907888,9.486,8.344859,0.0,41.593143,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
211978114,11.7178,11.826069,8.642799,8.762738,0.0,42.87495,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
213481280,11.644,11.721107,8.7296,8.826356,0.0,46.55075,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
213973293,11.808,11.708152,8.469199,8.767006,0.0,47.744144,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
214478915,12.0294,11.748458,6.5224,8.192221,0.0,48.85079,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
214984629,12.2672,11.874875,5.2823997,6.78088,0.0,49.666603,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
215488420,10.988,11.954936,12.288401,6.171655,0.0,50.407845,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
215982035,10.6518,11.413545,15.7232,12.708372,0.0,52.834568,0.8671618,1.0183711,0.0,3,0,0,0,0,0,1,1,0,0,0
216486164,12.0212,11.454567,6.2496,10.685767,0.0,54.222458,0.8917075,1.014926,0.0,3,0,0,0,0,0,1,1,0,0,0
216991756,11.972,11.62492,6.4232,8.209011,0.0,55.112186,0.9807697,1.0026184,0.0,3,0,0,0,0,0,1,1,0,0,0
217483645,11.9966,11.613982,7.1548,8.593673,0.0,56.32485,0.9746199,1.0034586,0.0,3,0,0,0,0,0,1,1,0,0,0
217988484,12.3656,11.783919,3.6083999,6.714981,0.0,57.085262,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
218492457,11.07,11.7854595,11.904,7.2064595,0.0,58.06626,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
218985327,12.0868,11.645923,5.27,9.051948,0.0,59.5705,0.9923621,1.0010383,0.0,3,0,0,0,0,0,1,1,0,0,0
219489301,11.4554,11.592808,9.424,9.239146,0.0,60.869194,0.9641376,1.004894,0.0,3,0,0,0,0,0,1,1,0,0,0
219994039,11.9966,11.695193,5.7784,7.690115,0.0,61.81961,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
220498132,11.931,11.789465,5.9768,6.7319517,0.0,62.66083,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
220991656,10.7584,11.639339,14.9296,8.890823,0.0,64.01781,0.9859472,1.001912,0.0,3,0,0,0,0,0,1,1,0,0,0
221495732,11.1192,11.427125,12.052799,10.95103,0.0,65.791046,0.87422186,1.0173779,0.0,3,0,0,0,0,0,1,1,0,0,0
222001303,11.685,11.450192,7.9856,9.911993,0.0,67.10901,0.8871227,1.0155677,0.0,3,0,0,0,0,0,1,1,0,0,0
222493260,11.562,11.4890995,8.196401,9.17249,0.0,68.28904,0.907157,1.0127693,0.0,3,0,0,0,0,0,1,1,0,0,0
222998891,11.931,11.552777,5.6668,8.372788,0.0,69.4119,0.94054896,1.0081394,0.0,3,0,0,0,0,0,1,1,0,0,0
223502828,12.0704,11.760629,4.8980002,6.135052,0.0,70.05672,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
223996472,10.4878,11.527789,16.0208,9.603135,0.0,71.61222,0.9218922,1.010721,0.0,3,0,0,0,0,0,1,1,0,0,0
224502117,11.7424,11.406694,7.378,10.422032,0.0,73.24261,0.8598686,1.0193994,0.0,3,0,0,0,0,0,1,1,0,0,0
225006068,11.8654,11.551529,6.0635996,8.159823,0.0,74.1636,0.93662125,1.0086817,0.0,3,0,0,0,0,0,1,1,0,0,0
225499762,11.9474,11.671756,6.1628,6.9458637,0.0,74.98618,0.999486,1.0000699,0.0,3,0,0,0,0,0,1,1,0,0,0
226003762,11.3078,11.587094,10.7136,8.490681,0.0,76.277725,0.9547263,1.0061862,0.0,3,0,0,0,0,0,1,1,0,0,0
226509395,11.2586,11.47451,10.0812,9.705379,0.0,77.781586,0.8969446,1.0141938,0.0,3,0,0,0,0,0,1,1,0,0,0
227002794,11.521,11.466988,8.8536,9.3315525,0.0,79.03946,0.8931785,1.0147202,0.0,3,0,0,0,0,0,1,1,0,0,0
227506846,11.9146,11.570455,6.0512,7.925104,0.0,80.0428,0.9478913,1.0071269,0.0,3,0,0,0,0,0,1,1,0,0,0
228012422,11.9146,11.680052,6.4603996,6.856129,0.0,80.89271,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
228516506,11.152,11.609302,11.6435995,8.17936,0.0,82.122345,0.9669333,1.0045108,0.0,3,0,0,0,0,0,1,1,0,0,0
229010130,11.1684,11.434643,11.1476,10.0829525,0.0,83.708954,0.8747955,1.0172971,0.0,3,0,0,0,0,0,1,1,0,0,0
229515679,11.5374,11.4097,8.4444,9.76259,0.0,85.06906,0.8619657,1.0191035,0.0,3,0,0,0,0,0,1,1,0,0,0
230019639,11.7588005,11.483278,6.5596,8.515738,0.0,86.156166,0.9000974,1.0137537,0.0,3,0,0,0,0,0,1,1,0,0,0
230513323,11.8818,11.595377,6.1132,7.309396,0.0,87.03376,0.95827585,1.0056986,0.0,3,0,0,0,0,0,1,1,0,0,0
231017315,11.5948,11.640849,8.1344,7.1717644,0.0,87.996124,0.98128706,1.0025477,0.0,3,0,0,0,0,0,1,1,0,0,0
231522852,11.398,11.579479,9.0892,8.222778,0.0,89.250404,0.9501439,1.0068167,0.0,3,0,0,0,0,0,1,1,0,0,0
232028496,11.4964,11.530302,8.9776,8.722615,0.0,90.52981,0.92504793,1.0102834,0.0,3,0,0,0,0,0,1,1,0,0,0
232520421,11.5292,11.509614,8.494,8.777312,0.0,91.737465,0.9142986,1.0117755,0.0,3,0,0,0,0,0,1,1,0,0,0
233026040,11.5128,11.513869,8.246,8.523772,0.0,92.913284,0.91604096,1.0115334,0.0,3,0,0,0,0,0,1,1,0,0,0
233530115,11.5702,11.529771,7.9856,8.257761,0.0,94.043335,0.9236489,1.0104773,0.0,3,0,0,0,0,0,1,1,0,0,0
234023673,11.6194,11.548456,7.8864,8.048539,0.0,95.12468,0.9333511,1.0091337,0.0,3,0,0,0,0,0,1,1,0,0,0
234529293,11.5784,11.563233,7.75,7.9293633,0.0,96.227554,0.9410983,1.0080634,0.0,3,0,0,0,0,0,1,1,0,0,0
235033296,11.7588005,11.609866,6.2496,7.418855,0.0,97.227646,0.9656511,1.0046865,0.0,3,0,0,0,0,0,1,1,0,0,0
235526056,11.7342005,11.663546,6.3736,6.926203,0.0,98.12791,0.9934178,1.0008947,0.0,3,0,0,0,0,0,1,1,0,0,0
236030094,11.6112,11.680335,7.1672,6.976252,0.0,99.1019,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
236535666,10.5944,11.484587,14.7064,9.523672,0.0,100.60971,0.8966294,1.0142379,0.0,3,0,0,0,0,0,1,1,0,0,0
237039707,11.3242,11.273683,9.734,11.2284975,0.0,102.42704,0.7856732,1.0299788,0.0,3,0,0,0,0,0,1,1,0,0,0
237533235,11.4308,11.257747,9.3,10.625294,0.0,103.8259,0.7771478,1.0312084,0.0,3,0,0,0,0,0,1,1,0,0,0
238037262,11.808,11.442096,6.076,8.060713,0.0,104.69545,0.8738814,1.0174257,0.0,3,0,0,0,0,0,1,1,0,0,0
238542887,11.8654,11.567372,6.2124,6.975785,0.0,105.56222,0.93910605,1.0083385,0.0,3,0,0,0,0,0,1,1,0,0,0
239035612,10.9552,11.590542,10.8376,7.144896,0.0,106.52932,0.9510599,1.0066906,0.0,3,0,0,0,0,0,1,1,0,0,0
239539608,10.988,11.328021,11.4452,10.453916,0.0,108.34912,0.81199986,1.0261998,0.0,3,0,0,0,0,0,1,1,0,0,0
240045351,12.1032,11.5221405,3.3851998,7.4127464,0.0,109.15997,0.9142423,1.0117834,0.0,3,0,0,0,0,0,1,1,0,0,0
240549251,10.0204,11.503144,17.0128,8.070054,0.0,110.225266,0.8993669,1.0138556,0.0,3,0,0,0,0,0,1,1,0,0,0
241042938,11.726,11.461424,5.8403997,8.426715,0.0,111.55839,0.87912565,1.016689,0.0,3,0,0,0,0,0,1,1,0,0,0
241546892,11.7752,11.579505,6.1008,7.047476,0.0,112.39844,0.94133765,1.0080304,0.0,3,0,0,0,0,0,1,1,0,0,0
242051557,11.7014,11.665322,6.7084,6.329236,0.0,113.1987,0.98621756,1.0018752,0.0,3,0,0,0,0,0,1,1,0,0,0
242543817,11.562,11.564329,8.283199,7.9722457,0.0,114.46592,0.9348417,1.0089277,0.0,3,0,0,0,0,0,1,1,0,0,0
243049322,11.8818,11.634012,6.0635996,7.0161905,0.0,115.36683,0.9730292,1.0036762,0.0,3,0,0,0,0,0,1,1,0,0,0
243554110,12.7182,11.858215,0.0,4.4759364,0.0,115.821686,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
244046135,12.751,12.157251,0.0,1.9550301,0.0,115.821686,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
244550109,12.7592,12.367025,0.0,0.8368526,0.0,115.821686,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
245055679,12.792,12.511818,0.0,0.35821557,0.0,115.821686,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
245549240,12.8412,12.614829,0.0,0.15646382,0.0,115.821686,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
246053392,12.833,12.692328,0.0,0.0669745,0.0,115.821686,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
246558857,12.8576,12.746669,0.0,0.028668504,0.0,115.821686,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
247062937,12.8822,12.78985,0.0,0.012271579,0.0,115.821686,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
247556484,12.8904,12.820406,0.0,0.0053600636,0.0,115.821686,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
248061312,12.874,12.846367,0.0,0.0022943805,0.0,115.821686,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
248565288,12.8986,12.866902,0.0,0.000982112,0.0,115.821686,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
249058153,12.9478,12.883492,0.0,0.00042897346,0.0,115.821686,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
249562055,12.9396,12.898773,0.0,0.00018362256,0.0,115.821686,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
250066075,12.9396,12.911782,0.0,7.859981e-05,0.0,115.821686,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
250559701,12.9478,12.922863,0.0,3.433136e-05,0.0,115.821686,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
251065314,12.956,12.933223,0.0,1.4695573e-05,0.0,115.821686,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
251569280,12.9396,12.944637,0.0,6.2904546e-06,0.0,115.821686,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
252568422,12.9888,12.959372,0.0,1.1761077e-06,0.0,115.821686,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
253072490,12.9888,12.969429,0.0,5.0343414e-07,0.0,115.821686,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
253566168,12.997,12.977038,0.0,2.1989337e-07,0.0,115.821686,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
254070069,13.0052,12.984157,0.0,9.412556e-08,0.0,115.821686,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
254575653,13.0134,12.99203,0.0,4.0290537e-08,0.0,115.821686,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
255069268,13.0052,12.996872,0.0,1.7598369e-08,0.0,115.821686,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
255573262,13.0134,13.020814,0.0,7.533e-09,0.0,115.821686,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
256078917,13.0544,13.036972,0.0,3.2245078e-09,0.0,115.821686,1.0,1.0,0.0,3,0,0,0,0,0,1,1,0,0,0
