timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
128108074,128108074,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
128607969,128607969,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
129102325,129102325,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
129598522,129598522,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
130092155,130092155,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
130592325,130592325,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
131092253,131092253,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
131608088,131608088,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
132098632,132098632,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
132588245,132588245,45,0,0,0,1514,1444,1833,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
133088210,133088210,45,0,0,0,1514,1444,1728,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
133602281,133602281,45,0,0,0,1514,1444,1607,1537,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
134108520,134108520,45,0,0,0,1514,1444,1607,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
134592409,134592409,45,0,0,0,1514,1444,1607,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
135088310,135088310,45,0,0,0,1514,1444,1607,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
135592432,135592432,45,0,0,0,1514,1444,1607,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
136108139,136108139,45,0,0,0,1514,1444,1553,1539,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
136592330,136592330,45,0,0,0,1514,1444,1548,1539,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
137098652,137098652,45,0,0,0,1514,1444,1548,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
137598254,137598254,45,0,0,0,1514,1444,1581,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
138108116,138108116,45,0,0,0,1514,1444,1589,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
138598330,138598330,45,0,0,0,1514,1444,1588,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
139108013,139108013,45,0,0,0,1514,1444,1581,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
139608151,139608151,45,0,0,0,1514,1444,1582,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
140097131,140097131,45,0,0,0,1514,1444,1582,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
140602293,140602293,45,0,0,0,1514,1444,1581,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
141092470,141092470,45,0,0,0,1514,1444,1581,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
141598272,141598272,45,0,0,0,1514,1444,1581,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
142092410,142092410,45,0,0,0,1514,1444,1581,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
142607979,142607979,45,0,0,0,1514,1444,1581,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
145092234,145092234,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
145592406,145592406,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
146102175,146102175,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
146602405,146602405,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
147092342,147092342,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
147592613,147592613,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
148108102,148108102,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
148598886,148598886,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
149088310,149088310,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
149602410,149602410,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
150092180,150092180,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
150598517,150598517,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
151102255,151102255,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
151592257,151592257,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
152102149,152102149,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
152588220,152588220,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
153108136,153108136,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
153602280,153602280,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
154098676,154098676,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
154598965,154598965,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
155088242,155088242,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
155598539,155598539,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
156098831,156098831,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
156598338,156598338,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
157102324,157102324,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
157608010,157608010,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
158098651,158098651,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
158602117,158602117,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
159088173,159088173,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
159592436,159592436,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
160108319,160108319,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
160592422,160592422,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
161098786,161098786,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
162598690,162598690,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
163102254,163102254,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
163602204,163602204,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
164092461,164092461,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
164600843,164600843,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
165108033,165108033,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
165578729,165578729,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
166098208,166098208,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
166599040,166599040,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
167092420,167092420,45,0,0,0,1533,1863,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
167588202,167588202,45,0,0,0,1514,1826,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
168098768,168098768,45,0,0,0,1481,1655,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
168607905,168607905,45,0,0,0,1478,1647,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
170088034,170088034,45,0,0,0,1578,1341,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
170592251,170592251,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
171108250,171108250,45,0,0,0,1514,1445,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
171588214,171588214,45,0,0,0,1514,1445,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
172108225,172108225,45,0,0,0,1514,1445,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
172588619,172588619,45,0,0,0,1514,1445,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
173107994,173107994,45,0,0,0,1514,1445,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
173602526,173602526,45,0,0,0,1514,1445,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
174108131,174108131,45,0,0,0,1514,1445,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
174598552,174598552,45,0,0,0,1514,1445,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
175098933,175098933,45,0,0,0,1514,1445,1934,1538,1934,1934,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
175602385,175602385,45,0,0,0,1514,1445,1934,1530,1934,1934,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
176592542,176592542,45,0,0,0,1514,1445,1934,1672,1934,1934,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
177098469,177098469,45,0,0,0,1514,1445,1934,1536,1934,1934,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
177588305,177588305,45,0,0,0,1514,1445,1934,1346,1934,1934,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
178088297,178088297,45,0,0,0,1514,1445,1934,1538,1934,1934,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
178592456,178592456,45,0,0,0,1514,1445,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
179098659,179098659,45,0,0,0,1514,1445,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
179602246,179602246,45,0,0,0,1514,1445,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
180098600,180098600,45,0,0,0,1514,1445,1934,1276,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
180601496,180601496,45,0,0,0,1514,1445,1934,1550,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
182098582,182098582,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
182592475,182592475,45,0,0,0,1539,1580,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
183108042,183108042,45,0,0,0,1514,1348,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
183608204,183608204,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
184108287,184108287,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
184598801,184598801,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
185092522,185092522,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
185592399,185592399,45,0,0,0,1514,1444,1934,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
186102505,186102505,45,0,0,0,1514,1444,1898,1539,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
186608216,186608216,45,0,0,0,1514,1444,1773,1539,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
187108570,187108570,45,0,0,0,1514,1444,1708,1539,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
187592276,187592276,45,0,0,0,1514,1444,1629,1539,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
188092421,188092421,45,0,0,0,1514,1444,1629,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
188602553,188602553,45,0,0,0,1514,1444,1613,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
189098313,189098313,45,0,0,0,1514,1444,1612,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
189598856,189598856,45,0,0,0,1514,1444,1612,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
190098528,190098528,45,0,0,0,1514,1444,1567,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
190608560,190608560,45,0,0,0,1514,1444,1548,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
191108168,191108168,45,0,0,0,1514,1444,1518,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
191608097,191608097,45,0,0,0,1514,1444,1518,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
192102399,192102399,45,0,0,0,1514,1444,1477,1539,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
193598560,193598560,45,0,0,0,1514,1444,1387,1540,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
194108039,194108039,45,0,0,0,1514,1444,1365,1540,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
194592245,194592245,45,0,0,0,1514,1444,1342,1544,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
195098306,195098306,45,0,0,0,1514,1444,1293,1548,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
195599026,195599026,45,0,0,0,1514,1444,1257,1562,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
196102402,196102402,45,0,0,0,1514,1444,1120,1590,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
196592487,196592487,45,0,0,0,1514,1444,1094,1563,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
197102490,197102490,45,0,0,0,1514,1444,1094,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
197588246,197588246,45,0,0,0,1514,1444,1094,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
198098591,198098591,45,0,0,0,1514,1444,1094,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
198592438,198592438,45,0,0,0,1514,1444,1094,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
199108212,199108212,45,0,0,0,1524,1572,1094,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
199588495,199588495,45,0,0,0,1525,1547,1094,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
200108139,200108139,45,0,0,0,1523,1548,1094,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
200602256,200602256,45,0,0,0,1534,1655,1094,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
201108062,201108062,45,0,0,0,1591,1732,1094,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
201608233,201608233,45,0,0,0,1586,1327,1094,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
202272439,202272439,45,0,0,0,1594,1466,1094,1538,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
203592478,203592478,45,0,0,0,1519,1485,1094,1601,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
204092289,204092289,45,0,0,0,1524,1488,1094,1605,1934,1094,1514,1094,1514,1514,1514,1514,1514,1514,1514,1514,1998,1998,18,0,0,4
