timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
69216735,69216282,2359306,2.3628378,0.6933608,-9.479123,46.30326,0,0,0,0
70216917,70216457,2359306,2.3906105,0.47261545,-9.256462,46.542877,0,0,0,0
71214602,71214140,2359306,2.3360226,0.69000894,-9.481997,46.351185,0,0,0,0
72214783,72214329,2359306,2.3997083,0.64332205,-9.3421755,46.351185,0,0,0,0
73214951,73214505,2359306,2.48159,0.6241684,-9.413762,46.686646,0,0,0,0
74215169,74214696,2359306,2.4140735,0.62728083,-9.561484,46.39911,0,0,0,0
75215341,75214877,2359306,2.4104822,0.61028206,-9.379046,46.830414,0,0,0,0
76215535,76215064,2359306,2.339614,0.76901764,-9.189186,46.686646,0,0,0,0
78215913,78215451,2359306,2.2857444,0.7058107,-9.515994,46.830414,0,0,0,0
79216106,79215658,2359306,2.4047363,0.7771579,-9.219831,46.73457,0,0,0,0
80216291,80215841,2359306,2.3116016,1.1154586,-9.396045,46.878338,0,0,0,0
81216483,81216041,2359306,2.2766464,1.4590266,-9.49708,47.070026,0,0,0,0
83216889,83216448,2359306,0.95456827,-4.2453985,-11.399034,47.11795,0,0,0,0
84214611,84214152,2359306,-1.5782578,-3.568079,-11.776838,47.11795,0,0,0,0
85214863,85214380,2359306,1.7609353,1.4257472,-6.76362,47.11795,0,0,0,0
86215045,86214574,2359306,4.8975787,2.8476636,-12.681369,47.2138,0,0,0,0
87215241,87214790,2359306,13.112085,4.331829,-16.167326,47.2138,0,0,0,0
88215444,88214994,2359306,8.283459,-1.7391481,-6.1399302,47.549255,0,0,0,0
89215658,89215207,2359306,7.0990477,4.505409,-14.694892,47.357567,0,0,0,0
90215879,90215422,2359306,6.4281926,-2.5730488,-3.9018307,47.405487,0,0,0,0
91216095,91215642,2359306,7.2156453,0.8305486,-9.772653,47.59718,0,0,0,0
92216318,92215865,2359306,6.5991383,-1.5672445,-10.887632,47.884716,0,0,0,0
93216547,93216088,2359306,8.768525,-4.9464207,-18.277815,47.59718,0,0,0,0
94216766,94216308,2359306,6.561549,-4.0167522,-20.10196,47.884716,0,0,0,0
95216994,95216535,2359306,8.168537,0.12880805,-14.465049,47.884716,0,0,0,0
96217214,96216764,2359306,6.310877,-0.7769185,-5.879202,47.93264,0,0,0,0
97214947,97214496,2359306,5.366124,-0.9059659,-12.887988,48.07641,0,0,0,0
98215181,98214731,2359306,1.5277402,-6.6905966,-6.543593,48.41187,0,0,0,0
99215407,99214963,2359306,4.918169,-2.960191,-11.68562,47.884716,0,0,0,0
100218142,100217696,2359306,9.073306,-1.62686,-8.569088,48.124332,0,0,0,0
101215882,101215435,2359306,0.65242,-4.0933666,-4.221217,48.07641,0,0,0,0
102216121,102215676,2359306,6.9259467,-1.483208,-9.873448,48.2681,0,0,0,0
103216384,103215930,2359306,8.556158,-4.0938454,-15.674121,48.2681,0,0,0,0
104216599,104216157,2359306,8.699572,-1.9486408,-14.423629,48.31602,0,0,0,0
105216858,105216405,2359306,2.364035,-5.234204,-6.7600284,48.45979,0,0,0,0
108215099,108214646,2359306,7.4773316,1.1733983,-14.418602,48.65148,0,0,0,0
109215398,109214907,2359306,1.8950106,-0.96414506,-7.467276,48.507713,0,0,0,0
110215607,110215150,2359306,0.52217543,-0.13575123,-3.3020833,48.699406,0,0,0,0
111215857,111215405,2359306,0.09888053,0.87891144,0.544202,48.603558,0,0,0,0
112216111,112215663,2359306,0.98210156,1.4808137,-2.8998573,48.79525,0,0,0,0
113216377,113215917,2359306,4.5348573,3.016694,-10.047986,48.79525,0,0,0,0
114216624,114216176,2359306,2.6417623,0.11061212,-12.150096,48.986942,0,0,0,0
115216889,115216440,2359306,-0.1778892,0.14341268,-11.518026,48.986942,0,0,0,0
116214657,116214202,2359306,0.09121909,0.9006987,-10.750923,49.226555,0,0,0,0
117214921,117214467,2359306,2.691322,2.1380222,-11.812991,49.034866,0,0,0,0
119215443,119215001,2359306,3.641102,1.784638,-9.473138,49.178635,0,0,0,0
120215734,120215289,2359306,6.0475144,0.6133945,-11.358572,49.322403,0,0,0,0
121215990,121215534,2359306,-2.0949266,2.4672248,-8.9998045,49.322403,0,0,0,0
122216256,122215815,2359306,5.4180784,3.213737,-15.610675,48.986942,0,0,0,0
123216528,123216078,2359306,1.7429788,-1.5679628,-8.348821,49.226555,0,0,0,0
124216796,124216355,2359306,0.6454768,1.2935872,-5.631641,49.322403,0,0,0,0
125217065,125216624,2359306,-0.8722077,-0.3145981,-2.1780052,49.13071,0,0,0,0
126214865,126214403,2359306,-0.6004658,2.921405,-15.150988,49.46617,0,0,0,0
127215155,127214681,2359306,1.411382,-0.62512606,-10.776301,49.226555,0,0,0,0
129215715,129215238,2359306,6.6376853,2.3365016,-12.762772,49.46617,0,0,0,0
130215986,130215526,2359306,3.6056678,3.13401,-11.108618,49.51409,0,0,0,0
131216251,131215805,2359306,0.22984336,-0.5681441,-11.497914,49.562016,0,0,0,0
132216535,132216086,2359306,5.6402607,0.58634,-13.979983,49.849552,0,0,0,0
133216829,133216383,2359306,3.261621,-1.1911154,-10.297701,49.657864,0,0,0,0
134214623,134214172,2359306,-1.804031,-1.030225,-7.246291,49.705784,0,0,0,0
135217404,135216946,2359306,-1.4180857,1.3776237,-9.53826,49.753708,0,0,0,0
136215199,136214737,2359306,-1.2674904,1.0053253,-10.267774,49.99332,0,0,0,0
137215473,137215028,2359306,3.2977734,3.0796618,-15.694949,49.705784,0,0,0,0
138218283,138217818,2359306,-1.2945449,1.9457678,-8.926063,49.849552,0,0,0,0
139216054,139215612,2359306,2.606328,0.31818944,-7.4696703,50.041245,0,0,0,0
140216364,140215914,2359306,3.1543608,3.2587478,-13.739126,49.849552,0,0,0,0
141216638,141216198,2359306,-1.9062635,-2.702575,-4.6569614,50.08917,0,0,0,0
142216945,142216498,2359306,-0.42999864,-5.3498435,-10.964007,50.185013,0,0,0,0
143217241,143216794,2359306,2.0623653,0.96031433,-5.813122,49.753708,0,0,0,0
144215046,144214593,2359306,-1.8066647,-2.7461493,-7.5764513,50.041245,0,0,0,0
146215666,146215207,2359306,8.338286,-0.2885013,-27.834751,50.280857,0,0,0,0
147215966,147215498,2359306,1.7178397,-2.5277982,14.826334,50.232937,0,0,0,0
148216270,148215798,2359306,5.3579845,-2.5275588,-27.439466,50.376705,0,0,0,0
149216551,149216102,2359306,0.036631286,-2.6812665,18.12722,50.376705,0,0,0,0
150216863,150216415,2359306,4.4527364,0.42808327,-14.101608,50.232937,0,0,0,0
151217189,151216731,2359306,5.365646,-1.6843209,-10.828257,50.232937,0,0,0,0
152214966,152214517,2359306,4.0904937,-2.3324313,-13.519099,50.520473,0,0,0,0
153215316,153214825,2359306,0.79918456,0.23918076,-11.91307,50.568398,0,0,0,0
154218083,154217639,2359306,4.077086,1.8737023,-12.212105,50.568398,0,0,0,0
155215894,155215446,2359306,8.8295765,3.1045616,-14.719791,50.520473,0,0,0,0
156216201,156215758,2359306,3.970544,2.7076027,-6.355648,50.712166,0,0,0,0
158216831,158216390,2359306,4.8324566,4.6588774,-11.324814,50.520473,0,0,0,0
159214647,159214194,2359306,-0.6584055,0.6289568,-10.076477,50.616318,0,0,0,0
160217453,160217012,2359306,4.0821137,2.6264393,-15.174211,50.568398,0,0,0,0
161215328,161214838,2359306,0.18579005,1.5330073,-4.3840227,50.568398,0,0,0,0
162215594,162215144,2359306,-1.0297462,-1.8409017,-4.200627,50.712166,0,0,0,0
163215924,163215461,2359306,2.849579,0.95313174,-11.320265,50.712166,0,0,0,0
164216246,164215792,2359306,-2.9355307,-2.780147,-4.323689,50.760086,0,0,0,0
165216545,165216097,2359306,3.4330459,1.2945449,-12.969391,50.760086,0,0,0,0
166216883,166216422,2359306,2.714067,3.410301,-12.388079,50.616318,0,0,0,0
167217189,167216740,2359306,5.476258,-1.5892711,-15.881937,50.80801,0,0,0,0
168215029,168214571,2359306,-2.5084052,-0.79822683,-9.00148,50.95178,0,0,0,0
170218152,170217706,2359306,2.0887017,-1.475786,-9.1654825,51.047623,0,0,0,0
171215985,171215532,2359306,-2.47752,1.0503364,-8.27077,50.903854,0,0,0,0
172216355,172215867,2359306,2.6242845,-0.52768207,-10.835679,51.047623,0,0,0,0
173216650,173216196,2359306,-0.19800049,-1.0398018,-7.8208995,50.95178,0,0,0,0
174216958,174216510,2359306,4.8384423,-0.95792013,-13.623247,50.95178,0,0,0,0
175214793,175214337,2359306,2.0312407,0.14796166,-11.324096,50.95178,0,0,0,0
176217609,176217168,2359306,3.8517919,1.0943896,-13.553336,51.14347,0,0,0,0
179216108,179215655,2359306,6.397307,0.42161894,-11.16129,51.047623,0,0,0,0
180216438,180215988,2359306,1.2868834,1.7532738,-9.387186,51.14347,0,0,0,0
181216780,181216334,2359306,-1.9091365,4.1869802,-7.671262,51.14347,0,0,0,0
182217098,182216651,2359306,4.219541,3.342545,-19.065027,51.095547,0,0,0,0
183217432,183216983,2359306,0.9102755,0.63230866,-9.839451,51.14347,0,0,0,0
184215285,184214826,2359306,3.8757339,-0.7038953,-12.694537,51.239315,0,0,0,0
185215600,185215152,2359306,-2.3757663,0.9382876,-10.036973,51.28724,0,0,0,0
186215992,186215526,2359306,1.7429788,-0.22505496,-17.910784,51.574776,0,0,0,0
187216278,187215828,2359306,1.5227122,0.34955344,-11.857284,51.14347,0,0,0,0
188216610,188216169,2359306,4.652173,-1.4889541,-8.383537,51.431007,0,0,0,0
189216941,189216499,2359306,2.0975602,-2.461,-10.143275,51.431007,0,0,0,0
190217286,190216836,2359306,-2.468422,0.07613562,-10.969993,51.574776,0,0,0,0
191215151,191214678,2359306,-0.5884948,-8.102937,-0.5353435,51.431007,0,0,0,0
192215479,192215028,2359306,-1.0627861,-2.526601,-9.948387,51.47893,0,0,0,0
193215825,193215373,2359306,-0.2671929,-7.469191,0.9418789,51.6227,0,0,0,0
194216166,194215706,2359306,5.2928615,-2.8629866,-16.741934,51.6227,0,0,0,0
195216493,195216037,2359306,-1.3175292,-0.95792013,-3.3152514,51.47893,0,0,0,0
196216825,196216379,2359306,4.780503,-3.0607476,-10.1925955,51.47893,0,0,0,0
197217178,197216722,2359306,5.8143187,-3.1737537,-15.799577,51.47893,0,0,0,0
198217517,198217063,2359306,-0.39983168,-2.208172,-8.932288,51.81439,0,0,0,0
199215369,199214927,2359306,5.481046,0.8350976,-15.634377,51.67062,0,0,0,0
200215702,200215252,2359306,1.493503,-1.832522,-2.495237,51.67062,0,0,0,0
201216045,201215601,2359306,3.3846831,5.807615,-12.553997,51.67062,0,0,0,0
202216385,202215942,2359306,6.564422,6.5641828,-20.263327,51.766468,0,0,0,0
203216744,203216290,2359306,1.027352,1.5720329,-15.354495,51.6227,0,0,0,0
204217077,204216636,2359306,4.3076477,3.7938519,-11.811076,51.766468,0,0,0,0
205217422,205216980,2359306,6.0130377,2.5479097,-15.637011,51.81439,0,0,0,0
206217799,206217328,2359306,-0.19560629,1.6998832,-9.343372,51.6227,0,0,0,0
207215634,207215182,2359306,2.399948,0.053869538,-14.044627,51.81439,0,0,0,0
208215997,208215534,2359306,2.1914127,7.825448,-7.5853095,51.81439,0,0,0,0
209216344,209215874,2359306,-1.4449008,0.13431472,-5.9148755,51.574776,0,0,0,0
212214890,212214436,2359306,5.0156136,2.2668302,-13.310804,51.81439,0,0,0,0
213215245,213214796,2359306,3.6013584,3.3358414,-11.473494,51.958157,0,0,0,0
214218072,214217628,2359306,4.5149856,0.89614975,-11.17757,52.10193,0,0,0,0
215215948,215215480,2359306,-1.8339585,-0.099598795,-8.651209,51.81439,0,0,0,0
216216294,216215844,2359306,-0.9727642,0.5042189,-10.408314,51.766468,0,0,0,0
217216642,217216191,2359306,0.5767632,-0.049081136,-9.564836,51.766468,0,0,0,0
218216981,218216540,2359306,-1.0795455,-0.14437036,-7.4689517,51.766468,0,0,0,0
219214852,219214395,2359306,4.043567,-0.077811554,-13.717339,51.81439,0,0,0,0
220217701,220217252,2359306,-1.805707,0.27676973,-11.284112,51.862312,0,0,0,0
221215596,221215107,2359306,0.5513847,-0.07517793,-10.416932,51.862312,0,0,0,0
222215930,222215464,2359306,0.35266593,-0.61554927,-9.877519,52.00608,0,0,0,0
223216275,223215818,2359306,0.2798822,-0.24947582,-8.957188,52.00608,0,0,0,0
224216631,224216174,2359306,0.09983821,-1.1389217,-9.293812,51.766468,0,0,0,0
225216976,225216530,2359306,0.43047747,-0.24827872,-9.845197,52.10193,0,0,0,0
226217349,226216888,2359306,0.1625663,-0.95792013,-8.658391,52.00608,0,0,0,0
227215202,227214747,2359306,0.7414843,-0.39264908,-11.225694,52.10193,0,0,0,0
228215586,228215128,2359306,0.5741296,-0.25139117,-11.989204,52.00608,0,0,0,0
231216643,231216186,2359306,-0.83701295,-0.03734955,-7.875248,51.958157,0,0,0,0
232216995,232216555,2359306,-0.2540248,0.63111156,-13.368265,52.389465,0,0,0,0
233214864,233214406,2359306,0.78960776,0.52456963,-17.382383,52.10193,0,0,0,0
234215237,234214765,2359306,1.1391612,-0.064404026,-17.98716,52.00608,0,0,0,0
235218069,235217626,2359306,-0.1043872,0.07038953,-9.164046,52.293617,0,0,0,0
236215996,236215500,2359306,-0.58945245,-0.28275523,-8.453687,52.293617,0,0,0,0
237216307,237215854,2359306,-0.7479486,-1.9929335,-5.328057,52.197773,0,0,0,0
238216662,238216215,2359306,-0.48267108,-2.0451272,-9.318711,52.14985,0,0,0,0
239217044,239216577,2359306,1.3680469,-1.0055647,-16.935387,52.14985,0,0,0,0
240217411,240216941,2359306,0.8659828,-1.6072276,-11.763192,52.00608,0,0,0,0
241215306,241214823,2359306,-0.36487636,-1.8681955,-6.8091097,52.197773,0,0,0,0
243215989,243215538,2359306,-0.08690952,-2.0702662,-6.4521346,52.197773,0,0,0,0
244216362,244215911,2359306,0.45370123,-2.1583729,-6.509116,52.293617,0,0,0,0
245216722,245216272,2359306,1.5665262,-1.1176134,-12.314576,52.197773,0,0,0,0
246217082,246216636,2359306,-1.1001357,-0.07230489,-12.710099,52.34154,0,0,0,0
247214952,247214501,2359306,6.8282633,-0.2717419,-7.8905706,52.10193,0,0,0,0
248215342,248214878,2359306,1.5188816,0.09409212,-9.488939,52.293617,0,0,0,0
249215709,249215235,2359306,1.6079459,0.12378023,-9.539218,52.293617,0,0,0,0
250216062,250215602,2359306,1.6393099,0.15705962,-9.571779,52.14985,0,0,0,0
251216420,251215969,2359306,1.5658079,0.14748283,-9.500193,52.389465,0,0,0,0
