timestamp,error_count,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,device_id
66627096,0,-5.3914204,-5.18752,29.904999,4923665
68623353,0,-5.1914206,-5.1890674,29.97,4923665
69632984,0,-5.2414203,-5.1855783,29.939999,4923665
70630191,0,-5.1414204,-5.157016,29.97,4923665
71628098,0,-5.1414204,-5.1738024,29.984999,4923665
72626162,0,-5.1914206,-5.1878586,29.96,4923665
73624816,0,-5.1914206,-5.1617193,29.974998,4923665
74623356,0,-5.1414204,-5.1870165,30.0,4923665
75631423,0,-5.1914206,-5.19475,29.98,4923665
76628742,0,-5.1914206,-5.160972,29.98,4923665
77626400,0,-5.1414204,-5.165193,29.97,4923665
78623755,0,-5.1914206,-5.185248,30.005,4923665
79631738,0,-5.1914206,-5.1775913,30.0,4923665
80629518,0,-5.1414204,-5.153487,30.005,4923665
81627029,0,-5.1414204,-5.167937,29.99,4923665
82624876,0,-5.1914206,-5.157765,30.005,4923665
83624072,0,-5.1414204,-5.1052804,30.025,4923665
85631484,0,-5.0414205,-5.0285554,30.05,4923665
86630203,0,-4.4914203,-4.520691,30.074999,4923665
87628357,0,-5.09142,-4.9387813,30.029999,4923665
88626623,0,-4.4914203,-4.652241,30.045,4923665
89623897,0,-4.4414206,-4.558056,30.029999,4923665
90632415,0,-4.5414205,-4.643452,30.05,4923665
91630498,0,-4.2414203,-4.342284,30.064999,4923665
93626055,0,-4.7414203,-4.5526667,30.06,4923665
94624555,0,-4.6914206,-4.7096334,30.045,4923665
95623113,0,-4.7914205,-4.805021,30.025,4923665
96632387,0,-4.7914205,-4.694025,30.06,4923665
97630545,0,-4.5414205,-4.545045,30.099998,4923665
98628376,0,-3.7414203,-3.8934236,30.08,4923665
100623133,0,-4.7414203,-4.6474495,30.08,4923665
101622873,0,-4.7414203,-3.6359644,30.045,4923665
102632292,0,-1.7414203,-1.2694066,30.074999,4923665
103629516,0,-2.8414204,-1.8498063,30.08,4923665
104626931,0,-1.1414204,-1.1179614,30.119999,4923665
105624900,0,-2.5414205,-2.4614825,30.08,4923665
106623033,0,-3.7414203,-3.715238,30.085,4923665
107632012,0,-3.9414203,-3.6805468,30.109999,4923665
108629486,0,-3.8914204,-3.7349596,30.099998,4923665
109627836,0,-2.8914204,-3.0743785,30.08,4923665
110626269,0,-4.1414204,-4.1742454,30.099998,4923665
111623739,0,-3.5914204,-4.0140085,30.115,4923665
112632833,0,-3.9414203,-3.9557729,30.099998,4923665
114629039,0,-4.9914203,-4.862908,30.119999,4923665
115626567,0,-3.9914203,-3.77346,30.119999,4923665
116624880,0,-4.4414206,-4.746405,30.119999,4923665
117624097,0,-3.9414203,-3.4731789,30.115,4923665
120628117,0,-3.0414205,-2.833667,30.119999,4923665
121626981,0,-2.7914205,-2.7501175,30.164999,4923665
122625661,0,-3.0414205,-2.963051,30.16,4923665
123623368,0,-4.4414206,-4.1711607,30.14,4923665
124631724,0,-3.4914203,-3.4312544,30.154999,4923665
125631072,0,-3.6914203,-3.483478,30.125,4923665
126629510,0,-4.1914206,-4.378787,30.15,4923665
127627021,0,-2.6914203,-3.014615,30.175,4923665
128625157,0,-3.0914204,-3.1642075,30.144999,4923665
129633323,0,-3.4414203,-3.125437,30.21,4923665
130630650,0,-3.4914203,-3.431467,30.175,4923665
131629433,0,-3.9914203,-3.648294,30.164999,4923665
132627717,0,-3.3414204,-3.3198066,30.179998,4923665
133625420,0,-4.09142,-3.7386296,30.179998,4923665
134624079,0,-4.34142,-4.3015075,30.164999,4923665
135632421,0,-4.5414205,-4.6974907,30.234999,4923665
136631716,0,-3.5914204,-3.6653948,30.195,4923665
137629860,0,-3.4914203,-3.8047833,30.164999,4923665
138627909,0,-3.5414205,-4.204051,30.14,4923665
139626635,0,-4.1414204,-4.218531,30.189999,4923665
140626640,0,-4.1414204,-4.5998716,30.179998,4923665
142632126,0,-4.6914206,-4.6229343,30.25,4923665
143631578,0,-4.4914203,-4.5032606,30.22,4923665
144629071,0,-4.59142,-4.6705427,30.21,4923665
145626710,0,-4.34142,-4.2153897,30.22,4923665
146624464,0,-4.7914205,-4.708138,30.22,4923665
147633497,0,-4.8914204,-4.9440317,30.22,4923665
148632274,0,-4.59142,-4.495223,30.224998,4923665
149630227,0,-4.6914206,-4.7290664,30.215,4923665
152625128,0,-4.6914206,-4.5838947,30.255,4923665
153623061,0,-4.8914204,-5.018104,30.215,4923665
154631997,0,-4.6914206,-4.816072,30.234999,4923665
155629893,0,-3.9914203,-4.1074467,30.25,4923665
156627681,0,-4.6414204,-4.481657,30.26,4923665
157626124,0,-4.7414203,-4.471869,30.255,4923665
158625136,0,-3.6914203,-3.5959048,30.255,4923665
159633107,0,-4.4914203,-4.659067,30.244999,4923665
160631338,0,-4.2414203,-3.911725,30.26,4923665
161629011,0,-4.09142,-3.9917483,30.22,4923665
162627003,0,-4.34142,-4.5870314,30.25,4923665
163624447,0,-4.1414204,-4.2949886,30.234999,4923665
164633218,0,-4.4414206,-4.545598,30.269999,4923665
166629785,0,-4.6914206,-4.740216,30.26,4923665
167627732,0,-4.9414206,-4.85919,30.269999,4923665
168626709,0,-4.7414203,-5.0006385,30.269999,4923665
171631480,0,-4.7914205,-5.067978,30.269999,4923665
172629099,0,-4.2414203,-4.275089,30.279999,4923665
173627280,0,-4.0414205,-3.8091588,30.279999,4923665
174624549,0,-4.59142,-3.9678984,30.314999,4923665
175622756,0,-4.5414205,-4.6233916,30.3,4923665
176631728,0,-5.34142,-5.2127123,30.314999,4923665
177629802,0,-5.1414204,-5.058472,30.314999,4923665
178627441,0,-5.2914205,-5.417626,30.314999,4923665
179625249,0,-5.4914203,-5.409587,30.285,4923665
180622729,0,-5.4414206,-5.4628496,30.289999,4923665
181632764,0,-5.2914205,-5.5075397,30.289999,4923665
182631251,0,-5.2414203,-5.245677,30.304998,4923665
185624801,0,-5.1414204,-5.0903826,30.335,4923665
186633045,0,-5.2914205,-5.3836613,30.314999,4923665
187631342,0,-5.6414204,-5.443674,30.349998,4923665
188628798,0,-5.1914206,-5.2138395,30.3,4923665
189625919,0,-5.2414203,-5.403091,30.31,4923665
190623811,0,-4.7414203,-4.884412,30.31,4923665
191632678,0,-5.1414204,-5.290725,30.3,4923665
192631284,0,-5.09142,-5.162243,30.34,4923665
193630254,0,-4.6414204,-4.6220837,30.34,4923665
194628382,0,-4.2914205,-4.023805,30.349998,4923665
197622707,0,-5.09142,-5.0220575,30.375,4923665
198631424,0,-5.0414205,-4.908987,30.349998,4923665
199628807,0,-5.5414205,-5.5598664,30.349998,4923665
200626230,0,-5.84142,-5.735142,30.369999,4923665
201623969,0,-5.34142,-5.3891206,30.314999,4923665
202632868,0,-5.5414205,-5.7923717,30.359999,4923665
203632347,0,-5.34142,-5.6097717,30.355,4923665
204631986,0,-5.2914205,-5.322613,30.375,4923665
205630309,0,-5.0414205,-4.938742,30.369999,4923665
206628777,0,-4.6914206,-4.8679285,30.394999,4923665
209633062,0,-5.1414204,-5.178791,30.365,4923665
210631037,0,-5.1414204,-5.1184106,30.425,4923665
211628696,0,-5.1914206,-5.1467957,30.365,4923665
212627641,0,-5.1914206,-5.191478,30.365,4923665
213625329,0,-5.1914206,-5.2484207,30.38,4923665
214625250,0,-5.1914206,-5.1668944,30.41,4923665
215623058,0,-5.1914206,-5.201756,30.385,4923665
216632354,0,-5.34142,-5.310088,30.39,4923665
217630320,0,-5.59142,-5.3907204,30.414999,4923665
218628533,0,-5.34142,-5.4530416,30.42,4923665
220623527,0,-5.34142,-5.277796,30.414999,4923665
221632425,0,-5.1914206,-5.2084684,30.39,4923665
222630588,0,-5.1914206,-5.1708965,30.4,4923665
223628466,0,-5.1914206,-5.1584973,30.455,4923665
224627766,0,-5.1914206,-5.1919675,30.394999,4923665
225625659,0,-5.1914206,-5.18567,30.394999,4923665
228630172,0,-5.1914206,-5.1744533,30.404999,4923665
229628054,0,-5.1414204,-5.1653533,30.435,4923665
230625488,0,-5.1914206,-5.1985025,30.394999,4923665
231623930,0,-5.1914206,-5.177128,30.42,4923665
232632653,0,-5.1914206,-5.2541637,30.394999,4923665
233630933,0,-5.1914206,-5.187713,30.435,4923665
234628716,0,-5.1914206,-5.171738,30.414999,4923665
235627671,0,-5.1914206,-5.18791,30.435,4923665
236625233,0,-5.1914206,-5.174501,30.455,4923665
237624188,0,-5.1914206,-5.1747417,30.439999,4923665
238632096,0,-5.6414204,-5.460008,30.449999,4923665
239629503,0,-5.3914204,-5.346602,30.429998,4923665
240627011,0,-5.1914206,-5.300575,30.445,4923665
241624470,0,-5.9914203,-5.69708,30.414999,4923665
243631402,0,-5.2914205,-5.160852,30.455,4923665
244629167,0,-5.8914204,-5.7406254,30.439999,4923665
245626971,0,-5.1914206,-5.181924,30.449999,4923665
246625180,0,-5.2414203,-5.177178,30.47,4923665
248630883,0,-5.1414204,-5.2772717,30.435,4923665
249628809,0,-5.6414204,-5.350967,30.484999,4923665
250626939,0,-5.09142,-5.248687,30.455,4923665
251624500,0,-5.2414203,-5.2397513,30.51,4923665
252622835,0,-5.1414204,-5.139077,30.465,4923665
253632033,0,-5.1414204,-5.161868,30.494999,4923665
256625164,0,-5.1914206,-5.194586,30.505,4923665
257623360,0,-5.09142,-5.1740255,30.449999,4923665
258631636,0,-5.1914206,-5.174777,30.474998,4923665
259630208,0,-5.2914205,-5.3056307,30.494999,4923665
260628511,0,-5.2414203,-5.2252293,30.515,4923665
261627360,0,-5.09142,-5.1231403,30.5,4923665
262626019,0,-5.1914206,-5.190391,30.46,4923665
263623825,0,-5.1414204,-5.169432,30.49,4923665
264631629,0,-5.2414203,-5.2609305,30.494999,4923665
265629125,0,-4.9914203,-4.972679,30.494999,4923665
266626603,0,-4.6914206,-4.6599526,30.51,4923665
267625068,0,-5.3914204,-5.2396026,30.554998,4923665
268622736,0,-4.7914205,-4.999813,30.515,4923665
270629884,0,-5.4414206,-5.04805,30.51,4923665
271628021,0,-5.1914206,-5.1543837,30.525,4923665
272625283,0,-5.59142,-5.6517644,30.515,4923665
273623703,0,-5.5414205,-5.39175,30.535,4923665
274632716,0,-5.34142,-5.4819303,30.554998,4923665
275630970,0,-4.8914204,-5.083843,30.55,4923665
277627048,0,-5.6414204,-5.2088513,30.535,4923665
278624188,0,-5.7414203,-5.974824,30.539999,4923665
279633015,0,-5.6414204,-5.793912,30.539999,4923665
280631575,0,-5.1914206,-5.5620813,30.535,4923665
281628796,0,-5.34142,-5.336073,30.539999,4923665
282626971,0,-5.5414205,-5.45281,30.515,4923665
283624578,0,-5.4914203,-5.404642,30.564999,4923665
284623043,0,-5.09142,-5.1444063,30.554998,4923665
285632067,0,-5.59142,-5.605869,30.539999,4923665
286630980,0,-6.1414204,-5.475678,30.595,4923665
289625217,0,-5.1414204,-4.876901,30.58,4923665
290623021,0,-5.09142,-4.9071627,30.539999,4923665
291632168,0,-5.1914206,-5.1813707,30.574999,4923665
292629567,0,-5.4914203,-5.4115987,30.59,4923665
293628070,0,-5.2414203,-5.2123923,30.574999,4923665
294626598,0,-5.2414203,-5.269582,30.585,4923665
295624839,0,-5.1914206,-5.1712008,30.595,4923665
296632867,0,-5.1414204,-5.1551394,30.57,4923665
297631041,0,-5.09142,-5.4199443,30.609999,4923665
298629488,0,-5.1414204,-5.106084,30.595,4923665
301622949,0,-5.4414206,-5.6208057,30.595,4923665
302632196,0,-5.0414205,-5.170769,30.599998,4923665
303630897,0,-5.1414204,-5.1206107,30.605,4923665
304628833,0,-5.2414203,-5.1691036,30.595,4923665
305626999,0,-5.4414206,-5.4805174,30.605,4923665
306625180,0,-5.3914204,-5.427637,30.605,4923665
307623796,0,-5.2914205,-5.3412805,30.625,4923665
308633057,0,-5.34142,-5.260516,30.609999,4923665
309630198,0,-4.9414206,-4.799487,30.599998,4923665
310628372,0,-5.1414204,-5.1415668,30.654999,4923665
312624096,0,-5.1914206,-5.1783795,30.644999,4923665
313632076,0,-4.2414203,-4.31431,30.619999,4923665
314629743,0,-4.6914206,-4.6769743,30.599998,4923665
315628405,0,-5.4914203,-5.6072264,30.615,4923665
316626626,0,-5.4414206,-5.0232368,30.609999,4923665
317624586,0,-5.5414205,-5.6100225,30.63,4923665
318622835,0,-5.2914205,-5.2132483,30.64,4923665
319632019,0,-5.1914206,-5.1549664,30.65,4923665
320629820,0,-5.2414203,-5.4636326,30.685,4923665
321628084,0,-5.7414203,-5.249427,30.654999,4923665
322625913,0,-5.1414204,-5.256652,30.63,4923665
324622713,0,-5.5414205,-5.598519,30.664999,4923665
325631172,0,-5.4914203,-5.472888,30.689999,4923665
326629453,0,-5.1914206,-5.166318,30.695,4923665
327627019,0,-5.3914204,-5.145751,30.654999,4923665
328624457,0,-4.6914206,-5.1374474,30.664999,4923665
329622791,0,-4.8914204,-4.894912,30.67,4923665
330632305,0,-4.9914203,-5.1576023,30.679998,4923665
331630889,0,-5.2914205,-5.2825923,30.67,4923665
333625861,0,-0.04142046,-0.7421994,30.705,4923665
334623336,0,36.258583,37.175438,30.695,4923665
335631635,0,67.95858,67.73525,30.679998,4923665
336629541,0,115.908585,116.69624,30.685,4923665
339622636,0,151.15858,166.58177,30.71,4923665
340630659,0,212.05858,206.09032,30.664999,4923665
341629241,0,184.05858,180.60123,30.71,4923665
342627332,0,173.65858,180.21916,30.67,4923665
343625915,0,165.20859,167.67223,30.715,4923665
344624472,0,147.00858,148.77951,30.705,4923665
345623506,0,129.20859,127.51871,30.73,4923665
346632611,0,119.658585,119.09318,30.695,4923665
347629614,0,120.45858,120.24795,30.715,4923665
348627669,0,135.70859,135.72089,30.699999,4923665
349625551,0,146.00858,146.05862,30.71,4923665
350623542,0,171.05858,167.36328,30.679998,4923665
351633006,0,196.65858,192.39766,30.734999,4923665
352631641,0,196.05858,194.14333,30.699999,4923665
353629457,0,218.15858,211.85483,30.715,4923665
354626944,0,235.25858,236.67776,30.73,4923665
355625189,0,231.65858,230.18301,30.699999,4923665
356622818,0,230.20859,228.98604,30.744999,4923665
358630204,0,237.40858,236.01865,30.75,4923665
360626925,0,246.35858,234.3089,30.73,4923665
361624437,0,242.70859,242.85327,30.734999,4923665
362633048,0,219.15858,226.5432,30.699999,4923665
363630887,0,199.55858,194.89386,30.75,4923665
364628759,0,196.70859,191.21548,30.734999,4923665
365626743,0,202.15858,201.26654,30.705,4923665
366624888,0,196.60858,198.36229,30.755,4923665
367623018,0,218.35858,216.29036,30.705,4923665
368632068,0,214.15858,208.36325,30.76,4923665
369629569,0,222.40858,200.75484,30.765,4923665
370628362,0,188.60858,197.35643,30.73,4923665
371626636,0,230.05858,220.69406,30.75,4923665
372624882,0,235.30858,231.44354,30.73,4923665
373622831,0,255.25858,261.236,30.755,4923665
374631702,0,237.20859,240.56769,30.75,4923665
375628927,0,222.60858,223.22641,30.755,4923665
376627278,0,186.20859,188.98206,30.71,4923665
377625174,0,160.45859,161.50755,30.779999,4923665
378622748,0,149.05858,150.40448,30.779999,4923665
379631950,0,163.10858,158.89449,30.76,4923665
380630401,0,173.95859,175.0176,30.724998,4923665
382626002,0,206.05858,202.0765,30.74,4923665
383623425,0,212.85858,215.61993,30.734999,4923665
384632306,0,223.90858,224.52592,30.75,4923665
385631020,0,208.30858,212.6494,30.765,4923665
387626592,0,205.55858,203.49709,30.724998,4923665
388624869,0,191.30858,190.33885,30.75,4923665
391629889,0,191.85858,197.8558,30.75,4923665
392629037,0,217.30858,214.69894,30.695,4923665
393627268,0,195.70859,204.11703,30.75,4923665
394625443,0,198.00858,197.04625,30.75,4923665
395623585,0,193.60858,194.76773,30.734999,4923665
396631597,0,206.90858,204.8638,30.734999,4923665
397629517,0,200.85858,200.80363,30.73,4923665
398627077,0,206.05858,212.514,30.74,4923665
399625236,0,196.70859,196.26122,30.755,4923665
400624122,0,288.50858,290.94754,30.715,4923665
401632735,0,265.2086,263.80417,30.744999,4923665
402630150,0,238.95859,241.20357,30.74,4923665
403628372,0,210.95859,212.36163,30.71,4923665
404626583,0,219.35858,216.89162,30.779999,4923665
405624932,0,219.45859,221.98775,30.715,4923665
406622822,0,198.05858,206.53763,30.73,4923665
407632028,0,216.85858,213.8999,30.724998,4923665
408630166,0,246.70859,233.25656,30.695,4923665
409628077,0,246.90858,246.46051,30.675,4923665
410626646,0,229.55858,227.93884,30.689999,4923665
411624873,0,259.50858,254.8899,30.699999,4923665
412622423,0,275.7086,275.14975,30.699999,4923665
413630531,0,273.35858,272.66446,30.705,4923665
415626036,0,242.70859,247.5877,30.689999,4923665
416623718,0,217.35858,220.71954,30.695,4923665
417622399,0,172.45859,177.1624,30.685,4923665
418632740,0,161.00858,156.64154,30.67,4923665
419630536,0,162.30858,160.16153,30.644999,4923665
420628385,0,155.80858,149.89398,30.685,4923665
421626322,0,181.00858,177.06404,30.71,4923665
424632452,0,248.70859,242.34448,30.654999,4923665
425630315,0,279.5586,279.66492,30.66,4923665
426628082,0,286.8086,290.20673,30.664999,4923665
427625900,0,279.40857,284.92416,30.65,4923665
428623459,0,190.60858,200.44156,30.644999,4923665
429631748,0,169.55858,170.34854,30.689999,4923665
430629771,0,156.55858,153.52913,30.635,4923665
431629205,0,155.80858,156.01643,30.65,4923665
432627328,0,156.15858,154.68706,30.65,4923665
433627063,0,130.85858,119.479706,30.66,4923665
434624749,0,115.05858,114.67187,30.675,4923665
435632758,0,115.75858,114.74808,30.63,4923665
436630643,0,114.00858,116.78042,30.685,4923665
440633312,0,100.80858,100.30806,30.63,4923665
441631956,0,106.30858,103.65048,30.65,4923665
442630341,0,112.80858,115.493034,30.63,4923665
443628471,0,113.30858,117.678986,30.64,4923665
444626577,0,109.70858,110.091545,30.609999,4923665
445624745,0,95.60858,96.68108,30.609999,4923665
446632831,0,80.658585,81.15993,30.605,4923665
447631288,0,68.658585,70.26701,30.64,4923665
448629165,0,62.508583,56.46723,30.595,4923665
449627345,0,48.20858,55.81436,30.63,4923665
450626287,0,25.45858,24.847225,30.609999,4923665
451624819,0,-4.7914205,-4.634938,30.63,4923665
452623000,0,-5.34142,-5.687353,30.609999,4923665
453631984,0,-5.1914206,-5.179542,30.619999,4923665
454630185,0,-5.1914206,-5.167292,30.599998,4923665
455628347,0,-5.1414204,-5.1664963,30.63,4923665
456626064,0,-5.1914206,-5.1924214,30.619999,4923665
